,dairy,eggs,meat_fish,nuts_pulses,grains_tubers,animal_source_foods,Primary_Religion,Population_2015,Travel_time_to_cities,Soil_suit_overall,Soil_suit_cereals,Soil_suit_pulses,Soil_suit_roots,ISO3C,Entity,Code,Year, (g/person/day),Travel_time_to_cities_group,Soil_suit_overall_group,dairy_group,eggs_group,meat_fish_group,nuts_pulses_group,grains_tubers_group
23747,0.230837912087912,0.0636904761904762,0.231929181929182,0.20038919413919395,0.6593101343101341,0.52645757020757,1,590.0963,49.284490000000005,2.4438869999999997,3.819865,0.0,4.887681,GIN,Guinea,GIN,2013.0,55.93,1,2,1,1,1,1,3
23749,0.0,0.0,0.3571428571428571,0.0,1.28571428571429,0.3571428571428571,6,4251.404,22.05284,5.495769999999999,4.248813,0.0008095785000000001,5.320312,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,2,1,6
23759,0.165079365079365,0.11984126984127,0.17596371882086198,0.06601731601731599,0.813780663780664,0.460884353741497,0,180447.3,0.0,4.533947,4.929965,0.2471214,5.0,TGO,Togo,TGO,2013.0,59.79,1,3,1,1,1,1,4
23760,0.14285714285714302,0.28571428571428603,0.14285714285714302,0.14285714285714302,0.857142857142857,0.5714285714285711,0,303.9763,133.9303,7.239474,7.691361,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,2,1,1,4
23764,0.0625,0.0625,0.0625,0.0,0.625,0.1875,0,59452.0,14.50973,6.708583,7.825323,2.0,3.9554940000000003,ETH,Ethiopia,ETH,2013.0,60.4,1,4,1,1,1,1,3
23765,0.2,0.2,0.0,0.0,0.4,0.4,0,54189.62,53.575359999999996,6.770969999999999,7.3361529999999995,2.0,4.346593,ETH,Ethiopia,ETH,2013.0,60.4,1,4,1,1,1,1,2
23768,1.0,0.166666666666667,0.33333333333333304,0.166666666666667,0.666666666666667,1.5,0,12185.89,38.889379999999996,4.8847879999999995,5.642883,1.085014,7.853433,PHL,Philippines,PHL,2013.0,59.93,1,3,5,1,2,1,3
23769,0.25,0.0,0.5,0.5,1.0,0.75,0,6926.713000000001,98.79183,3.357503,4.357099,0.9493870999999999,5.9022879999999995,PHL,Philippines,PHL,2013.0,59.93,1,2,2,1,3,3,5
23779,0.42857142857142894,0.36363636363636404,0.5,0.15,1.0,1.09090909090909,3,439.3067,759.0427,0.09606108,3.9805900000000003,0.2424448,3.0,GUY,Guyana,GUY,2013.0,79.51,4,1,2,2,3,1,5
23782,0.246309456797073,0.15854847376097,0.18193796657418898,0.17403602589361097,0.685977812177503,0.572470828261709,1,6.873415,163.953,4.941404,4.801352,0.0,5.891815,SLE,Sierra Leone,SLE,2013.0,56.13,1,3,1,1,1,1,3
23783,0.284320731214937,0.10074844777483198,0.329307819046625,0.134825395558495,0.744268487584993,0.7014314801403899,1,4654.663,143.4806,5.823022,4.846065,0.0,6.891814999999999,SLE,Sierra Leone,SLE,2013.0,56.13,1,3,2,1,2,1,3
23784,0.241035353535354,0.11010101010101,0.20719696969697,0.10974025974026,0.6174422799422801,0.558333333333333,1,83173.28,131.3036,6.854971000000001,6.584385,0.0,7.891814999999999,SLE,Sierra Leone,SLE,2013.0,56.13,1,4,1,1,1,1,3
23785,0.12196596506941301,0.0483480121411156,0.31737821565407803,0.157580733442802,0.6526720406030749,0.4876921928646071,1,3266.315,87.55162,6.848238,6.584385,0.0,7.891814999999999,SLE,Sierra Leone,SLE,2013.0,56.13,1,4,1,1,2,1,3
23787,0.11512164250734501,0.0896418313590968,0.25221630565253,0.152804234216373,0.7516472173415271,0.456979779518971,1,7793.646,91.35806,3.010134,5.670512,0.0,7.0,SLE,Sierra Leone,SLE,2013.0,56.13,1,2,1,1,2,1,4
23791,0.125,0.0,0.25,0.0,0.375,0.375,6,196.6031,105.5444,4.412452,5.0,0.6925298000000001,6.0,LBR,Liberia,LBR,2013.0,37.66,1,3,1,1,2,1,2
23792,0.0,0.0,0.28571428571428603,0.0,1.0,0.28571428571428603,6,16.28589,16.479329999999997,5.348957,4.725596,0.0008095785000000001,5.9810099999999995,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,2,1,5
23793,0.0,0.0,0.375,0.0,0.875,0.375,6,15419.14,38.27378,5.179589,4.725596,0.0008095785000000001,5.9810099999999995,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,2,1,4
23795,0.0,0.0833333333333333,0.5,0.0,1.25,0.583333333333333,0,22864.63,31.26615,4.683618,4.792434,0.0008095785000000001,5.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,3,1,6
23796,0.307692307692308,0.307692307692308,0.538461538461538,0.0,0.999999999999999,1.15384615384615,6,3253.05,74.26711,6.047825,5.725596,0.0009445083,6.98101,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,4,2,2,3,1,4
23805,0.252074713491122,0.17738614932887398,0.310301761037055,0.09982664394429101,0.6996946214051479,0.7397626238570508,0,8108.847,15.4329,5.666992,5.875639,0.2883382,5.0,TGO,Togo,TGO,2013.0,59.79,1,3,2,1,2,1,3
23806,0.0,0.6,0.2,0.5,1.0,0.8,0,1888.747,156.0315,7.113839,7.691361,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,3,1,3,5
23808,0.23076923076923103,0.307692307692308,0.0769230769230769,0.4166666666666671,1.0,0.615384615384615,6,67.75318,36.99638,6.473153,6.835607,7.0,5.999862,BEN,Benin,BEN,2013.0,64.43,1,4,1,2,1,2,5
23809,0.28571428571428603,0.28571428571428603,0.28571428571428603,0.0,0.666666666666667,0.857142857142857,6,7375.896,20.53385,6.296264,6.691361,6.0,5.999862,BEN,Benin,BEN,2013.0,64.43,1,4,2,2,2,1,3
23813,0.666666666666667,0.0833333333333333,0.0,0.0,0.916666666666667,0.75,1,84001.34,70.2285,3.728901,4.554142,2.0,3.173296,ETH,Ethiopia,ETH,2013.0,60.4,1,2,3,1,1,1,4
23814,0.0,0.25,0.0,0.0,0.375,0.25,0,29127.84,88.7486,6.821397,8.03562,2.0,4.346593,ETH,Ethiopia,ETH,2013.0,60.4,1,4,1,2,1,1,2
23828,0.33333333333333304,0.214285714285714,0.352040816326531,0.0769230769230769,0.5857142857142861,0.6734693877551021,3,2183.456,130.7332,0.0,3.9805900000000003,0.2424448,3.0,GUY,Guyana,GUY,2013.0,79.51,1,1,2,1,2,1,3
23830,0.310856079404466,0.17253633463310902,0.19066820276497698,0.20990783410138297,0.637513293158455,0.674060616802552,1,353.1199,186.7812,5.420803,4.801352,0.0,6.891814999999999,SLE,Sierra Leone,SLE,2013.0,56.13,1,3,2,1,1,1,3
23831,0.14822112753147199,0.160077996715928,0.452927484393002,0.280923147733493,0.957882251847769,0.7612266086404019,1,144.4436,191.6298,5.951486,5.715225,0.0,6.891814999999999,SLE,Sierra Leone,SLE,2013.0,56.13,1,3,1,1,2,2,4
23832,0.16890142021720997,0.15839598997493698,0.38145363408521293,0.134962406015038,0.738074352548037,0.70875104427736,1,69996.58,138.6298,6.031782,5.715225,0.0,7.0,SLE,Sierra Leone,SLE,2013.0,56.13,1,4,1,1,2,1,3
23834,0.260239763949657,0.151524373062834,0.213880771634782,0.21976474209094501,0.7114928743270992,0.6233490848129879,1,3119.177,94.32543000000001,6.657597,6.584385,0.0,7.891814999999999,SLE,Sierra Leone,SLE,2013.0,56.13,1,4,2,1,1,1,3
23835,0.171759259259259,0.0453703703703704,0.21758750508750502,0.0807539682539682,0.635327635327635,0.43471713471713497,1,633.2795,197.0178,5.83472,5.715225,0.0,7.0,SLE,Sierra Leone,SLE,2013.0,56.13,1,3,1,1,1,1,3
23837,0.354367757846019,0.19832218506131602,0.13451640147292301,0.159250700989831,0.6561204013377929,0.6872063443802578,1,275.3457,63.153940000000006,2.1785400000000004,3.8973769999999996,0.0,5.0,SLE,Sierra Leone,SLE,2013.0,56.13,1,2,2,1,1,1,3
23838,0.425634710117469,0.14312239484653302,0.172904825059997,0.0935960591133005,0.6794998105342929,0.741661930023999,1,2356.0389999999998,209.0613,2.522035,4.0,0.5771082,5.0,LBR,Liberia,LBR,2013.0,37.66,2,2,2,1,1,1,3
23840,0.2,0.1,0.1,0.1,0.5,0.4,6,485.6951,137.0221,5.241646,5.0,0.6925298000000001,6.0,LBR,Liberia,LBR,2013.0,37.66,1,3,1,1,1,1,3
23841,0.0,0.102564102564103,0.0897435897435897,0.0,0.653846153846154,0.19230769230769199,6,7954.637,30.191999999999997,6.889711,4.756277,0.0009445083,7.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,4,1,1,1,1,3
23842,0.533333333333334,0.266666666666667,0.4,0.0666666666666667,0.8,1.2,6,123908.2,1.757593,5.505351,4.181975,0.0008095785000000001,6.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,3,2,2,1,4
23843,0.0,0.0,0.666666666666667,0.0,1.0,0.666666666666667,6,28071.41,12.50181,5.870259,4.181975,0.0008095785000000001,6.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,3,1,5
23844,0.0,0.111111111111111,0.666666666666667,0.222222222222222,1.11111111111111,0.7777777777777779,6,382.1355,57.96461,5.932583999999999,4.181975,0.0008095785000000001,6.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,3,1,5
23845,0.0,0.0,0.555555555555556,0.0,1.0,0.555555555555556,6,219.7398,63.13384,5.402534999999999,4.725596,0.0008095785000000001,5.9810099999999995,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,3,1,5
23846,0.1,0.0,0.4,0.0,0.8,0.5,0,25220.87,66.76477,5.521852,5.733473,0.0008095785000000001,6.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,2,1,4
23847,0.2,0.0,0.2,0.0,0.6,0.4,6,20391.71,98.48723000000001,6.088983,5.725596,0.0009445083,6.98101,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,4,1,1,1,1,3
23854,0.36777820218996704,0.0581740388463078,0.23618924492874105,0.212510773540185,0.8983208668082621,0.662141485965015,0,150.4535,73.07131,3.762149,4.614137,0.2471214,5.0,TGO,Togo,TGO,2013.0,59.79,1,2,2,1,1,1,4
23857,0.0,0.166666666666667,0.0,0.5,1.125,0.166666666666667,6,146054.9,0.503234,6.7478869999999995,6.862296000000001,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,1,3,5
23858,0.33333333333333304,0.0,0.33333333333333304,0.0,0.33333333333333304,0.666666666666667,6,423.2645,32.49315,6.749280000000001,6.862296000000001,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,2,1,2,1,2
23863,0.5,0.0,0.0,0.0,0.25,0.5,0,67805.57,9.123106,4.560256,6.636685000000001,2.0,3.9554940000000003,ETH,Ethiopia,ETH,2013.0,60.4,1,3,3,1,1,1,2
23876,0.22247553171466197,0.0971738542254847,0.245397962544702,0.0652582698099003,0.6911267763034069,0.5650473484848479,1,1181.846,124.7523,6.512117,6.539672,0.0,7.891814999999999,SLE,Sierra Leone,SLE,2013.0,56.13,1,4,1,1,1,1,3
23877,0.182174807594062,0.140235954521669,0.15471878018461901,0.262654493539587,0.682179838794746,0.47712954230035,1,6603.611999999999,96.97896,5.938082,5.670512,0.0,7.0,SLE,Sierra Leone,SLE,2013.0,56.13,1,3,1,1,1,2,3
23878,0.4017873631010061,0.181696730522732,0.229039320376443,0.15867709280339,0.735060904246519,0.8125234140001809,1,1362.149,63.15902,3.745572,4.801352,0.0,6.0,SLE,Sierra Leone,SLE,2013.0,56.13,1,2,2,1,1,1,3
23880,0.0625,0.125,0.3125,0.21875,1.25,0.5,6,1521.182,85.74252,5.983518,5.0,0.6925298000000001,6.0,LBR,Liberia,LBR,2013.0,37.66,1,3,1,1,2,1,6
23882,0.0,0.0,0.294117647058823,0.0,0.7647058823529409,0.294117647058823,1,675.4568,94.72757,5.403436,4.248813,0.0008095785000000001,5.320312,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,2,1,4
23888,0.25218253968254,0.151170634920635,0.201011904761905,0.104642857142857,0.64984126984127,0.604365079365079,0,2090.594,39.99899,5.891703,6.559811,0.32955500000000004,6.0,TGO,Togo,TGO,2013.0,59.79,1,3,2,1,1,1,3
23893,0.42857142857142894,0.14285714285714302,0.938775510204082,0.5714285714285711,0.857142857142857,1.5102040816326499,0,472.1756,56.018440000000005,6.672717,6.862296000000001,7.0,6.9743580000000005,BEN,Benin,BEN,2013.0,64.43,1,4,2,1,4,3,4
23894,0.152777777777778,0.111111111111111,0.206349206349206,0.21198156682027697,0.870967741935485,0.47023809523809607,6,379.3136,34.02213,6.71696,6.888986,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,1,1,4
23898,0.0,0.0,0.33333333333333304,0.0,0.33333333333333304,0.33333333333333304,0,43426.07,30.87417,4.1997279999999995,4.823643,2.602789,4.696021,ETH,Ethiopia,ETH,2013.0,60.4,1,3,1,1,2,1,2
23900,0.545454545454545,0.18181818181818202,0.0,0.0,0.18181818181818202,0.7272727272727271,0,363362.4,99.53336999999999,4.36353,4.782012,2.0,3.173296,ETH,Ethiopia,ETH,2013.0,60.4,1,3,3,1,1,1,1
23918,0.24026634045431,0.132582945458885,0.13268760270639998,0.147741147741148,0.74575105345782,0.503726807862146,1,841.814,208.2314,5.384513,4.801352,0.0,6.0,SLE,Sierra Leone,SLE,2013.0,56.13,2,3,1,1,1,1,3
23919,0.39947188361510605,0.155367107317235,0.19651700601189104,0.326446922642575,0.770264102904768,0.7513559969442319,1,40.3333,164.9689,6.525837999999999,5.715225,0.0,7.0,SLE,Sierra Leone,SLE,2013.0,56.13,1,4,2,1,1,2,4
23921,0.0833333333333333,0.166666666666667,0.166666666666667,0.0,0.6388888888888891,0.4166666666666671,1,2820.0440000000003,161.4743,2.2332810000000003,4.0,0.5771082,5.0,LBR,Liberia,LBR,2013.0,37.66,1,2,1,1,1,1,3
23923,0.0916666666666665,0.138461538461538,0.137606837606837,0.10683760683760699,0.654166666666667,0.360683760683761,6,16593.75,4.291889,6.198457,6.0,0.8079515,7.0,LBR,Liberia,LBR,2013.0,37.66,1,4,1,1,1,1,3
23925,0.277777777777778,0.222222222222222,0.277777777777778,0.0,0.7222222222222221,0.7777777777777779,6,2749.941,23.107689999999998,6.188801,5.056175,0.0009445083,7.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,4,2,1,2,1,3
23926,0.0,0.0,0.4,0.0,1.0,0.4,6,21865.02,35.43622,5.747254,4.181975,0.0008095785000000001,6.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,2,1,5
23928,0.0,0.0,0.222222222222222,0.0,1.11111111111111,0.222222222222222,0,62.65715,39.96902,5.364949,5.666634999999999,0.0008095785000000001,6.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,1,1,5
23929,0.0,0.0,0.153846153846154,0.0,0.7692307692307689,0.153846153846154,0,278.0935,136.9093,4.690533,4.725596,0.0006746488000000001,5.320312,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,1,1,4
23931,0.0,0.0,0.33333333333333304,0.0,1.11111111111111,0.33333333333333304,1,1931.829,79.83766999999999,6.061587,5.666634999999999,0.0008095785000000001,6.98101,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,4,1,1,2,1,5
23935,0.279308654308654,0.18783068783068801,0.23005698005698003,0.123148148148148,0.7989778739778741,0.6971963221963221,0,1415.5520000000001,21.0564,5.181287,5.771491,0.0,6.0,GHA,Ghana,GHA,2013.0,64.57,1,3,2,1,1,1,4
23938,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0,409.923,9.263516000000001,7.298527,7.691361,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,1,1,3
23939,0.16,0.166666666666667,0.16,0.22727272727272702,0.681818181818182,0.48,0,24394.03,1.7417599999999998,6.928145,6.888986,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,1,1,3
23940,0.19607843137254896,0.0588235294117647,0.21,0.145833333333333,0.4166666666666671,0.46078431372548995,0,68999.68,8.241236,6.764145,6.888986,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,1,1,2
23941,0.0909090909090909,0.0,0.45454545454545503,0.0,0.6,0.545454545454545,0,95234.42,21.54101,6.739665,6.888986,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,2,1,3
23942,0.23076923076923103,0.153846153846154,0.5,0.304347826086957,0.7826086956521741,0.884615384615384,0,13871.39,28.5152,6.749085000000001,6.862296000000001,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,3,2,4
23943,0.2,0.0,0.0,0.4,1.4,0.2,0,20050.92,41.74951,6.7337229999999995,7.691361,7.0,6.0253309999999995,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,1,2,6
23944,0.14285714285714302,0.14285714285714302,0.0714285714285714,0.23076923076923103,0.615384615384615,0.3571428571428571,6,1488.682,138.3526,6.877336,7.746867999999999,7.0,6.0253309999999995,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,1,1,3
23949,0.28571428571428603,0.0714285714285714,0.0,0.14285714285714302,0.214285714285714,0.3571428571428571,0,5325.954000000001,9.778983,3.339804,4.269394,2.602789,4.696021,ETH,Ethiopia,ETH,2013.0,60.4,1,2,2,1,1,1,1
23952,0.18181818181818202,0.18181818181818202,0.0,0.0909090909090908,0.18181818181818202,0.36363636363636404,0,40584.45,15.36483,5.7394989999999995,7.159285000000001,2.0,3.9554940000000003,ETH,Ethiopia,ETH,2013.0,60.4,1,3,1,1,1,1,1
23953,0.18181818181818202,0.0,0.18181818181818202,0.0909090909090909,0.9090909090909091,0.36363636363636404,1,176388.7,34.23989,7.624283999999999,8.26349,2.0,4.737692,ETH,Ethiopia,ETH,2013.0,60.4,1,4,1,1,1,1,4
23954,0.2,0.3,0.0,0.4,0.6,0.5,1,140102.9,30.08734,4.802830999999999,8.26349,6.497676,4.737692,ETH,Ethiopia,ETH,2013.0,60.4,1,3,1,2,1,2,3
23958,0.14285714285714302,0.0,0.28571428571428603,0.0,0.6428571428571429,0.42857142857142894,1,12432.44,44.00152,7.512263000000001,7.6428460000000005,1.085014,7.54097,PHL,Philippines,PHL,2013.0,59.93,1,4,1,1,2,1,3
23971,0.43677367318671706,0.127717391304348,0.0915631469979296,0.149413388543823,0.647283634240156,0.656054211488994,1,2675.3059999999996,119.0861,6.136267,5.670512,0.0,7.891814999999999,SLE,Sierra Leone,SLE,2013.0,56.13,1,4,2,1,1,1,3
23974,0.133333333333333,0.0333333333333333,0.0,0.15,0.683333333333333,0.166666666666667,1,362.1004,115.3684,2.699307,4.0,0.5771082,5.970405,LBR,Liberia,LBR,2013.0,37.66,1,2,1,1,1,1,3
23975,0.124579124579125,0.0608465608465608,0.101430976430976,0.0178571428571429,0.6740500240500239,0.286856661856662,6,6728.901,38.01786,6.356571,6.0,0.8079515,7.0,LBR,Liberia,LBR,2013.0,37.66,1,4,1,1,1,1,3
23977,0.0,0.0,0.125,0.0,1.11764705882353,0.125,0,4181.391,36.22679,4.6319930000000005,4.792434,0.0008095785000000001,5.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,1,1,5
23979,0.5,0.5,0.5,0.0,1.25,1.5,1,238631.2,28.750559999999997,5.508672,5.092332,0.0009445083,6.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,3,3,3,1,6
23980,0.0769230769230769,0.0769230769230769,0.307692307692308,0.0,0.6923076923076921,0.46153846153846206,6,3969.655,106.5668,6.145387,5.666634999999999,0.0009445083,6.98101,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,4,1,1,2,1,3
23981,0.0,0.0,0.0,0.0,0.0,0.0,6,3248.35,126.2903,6.193363,5.666634999999999,0.0009445083,6.98101,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,4,1,1,1,1,1
23988,0.582791510280001,0.21167984743304397,0.29413101050697,0.190958686241295,0.828094667906688,1.08860236822002,0,34454.84,25.95301,3.759014,4.895402,0.0,5.946249,GHA,Ghana,GHA,2013.0,64.57,1,2,3,1,2,1,4
23989,0.225171394528106,0.15178820231002402,0.309503661723276,0.19813701478786902,0.8242143663121391,0.686463258561406,0,83430.26,0.9912822,5.5863760000000005,5.895372,0.0,7.0,GHA,Ghana,GHA,2013.0,64.57,1,3,1,1,2,1,4
23990,0.15315734989648,0.12395484949832801,0.304450018580453,0.0648291925465838,0.825152625152625,0.581562217975261,0,7908.313,19.48904,4.396542,5.559811,0.2883382,6.0,TGO,Togo,TGO,2013.0,59.79,1,3,1,1,2,1,4
23991,0.204301013883814,0.115696375648112,0.245861895657092,0.145872961956522,0.693449098389356,0.5622437734500151,0,4929.6990000000005,39.97253,6.054599,6.419741,0.2883382,6.0,TGO,Togo,TGO,2013.0,59.79,1,4,1,1,1,1,3
23992,0.0833333333333333,0.2,0.166666666666667,0.0,0.545454545454545,0.45,6,859.1152,104.9907,7.291289999999999,7.691361,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,1,1,3
23993,0.223214285714286,0.147058823529412,0.298319327731092,0.375,0.704761904761905,0.6554621848739499,6,21522.46,53.08278000000001,7.338029,7.691361,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,2,2,3
23995,0.128329297820823,0.152542372881356,0.297820823244552,0.344827586206896,0.7586206896551719,0.578692493946731,0,37631.2,17.65021,7.0209529999999996,6.862296000000001,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,2,2,4
23996,0.32619047619047603,0.0833333333333334,0.316666666666667,0.36331569664903,0.8253968253968249,0.7261904761904759,0,97521.19,7.248524000000001,6.790610000000001,6.888986,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,2,1,2,2,4
23997,0.133333333333333,0.2,0.4,0.266666666666667,0.666666666666667,0.733333333333333,0,526.5795,16.469910000000002,6.758497,6.888986,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,2,2,3
23998,0.266666666666667,0.0666666666666667,0.266666666666667,0.33333333333333304,0.733333333333333,0.6,0,2976.388,81.06352,6.7578830000000005,6.888986,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,2,1,2,2,3
24000,0.14285714285714302,0.14285714285714302,0.28571428571428603,0.28571428571428603,0.28571428571428603,0.5714285714285711,0,53.38778000000001,64.45463000000001,7.171182000000001,7.835607,7.0,7.025297,BEN,Benin,BEN,2013.0,64.43,1,4,1,1,2,2,2
24001,0.28125,0.0,0.4375,0.4375,0.8125,0.71875,0,485.3186,52.8284,7.328705,7.746867999999999,7.0,6.999827000000001,BEN,Benin,BEN,2013.0,64.43,1,4,2,1,2,2,4
24003,0.255102040816327,0.28571428571428603,0.0,0.26373626373626397,0.5714285714285711,0.5408163265306121,6,1824.503,141.3529,7.042336,7.775686,7.0,6.0253309999999995,BEN,Benin,BEN,2013.0,64.43,1,4,2,2,1,2,3
24006,0.18181818181818202,0.0,0.0,0.0,0.45454545454545503,0.18181818181818202,0,27553.48,17.017870000000002,0.01578329,3.626804,2.0,2.782198,ETH,Ethiopia,ETH,2013.0,60.4,1,1,1,1,1,1,2
24009,1.0,0.5,0.5,0.5,0.0,2.0,1,72854.47,21.74271,6.56549,7.3361529999999995,6.2009300000000005,5.349433,ETH,Ethiopia,ETH,2013.0,60.4,1,4,5,3,3,3,1
24010,0.18181818181818202,0.0,0.0,0.0909090909090909,0.9090909090909091,0.18181818181818202,1,495.7444,118.6114,2.890405,4.611617,2.0,3.9554940000000003,ETH,Ethiopia,ETH,2013.0,60.4,1,2,1,1,1,1,4
24012,0.166666666666667,0.166666666666667,0.0,0.166666666666667,0.33333333333333304,0.33333333333333304,1,1799.41,77.9077,2.407131,4.0,0.6781335999999999,4.926716000000001,PHL,Philippines,PHL,2013.0,59.93,1,2,1,1,1,1,2
24013,0.4,0.19333333333333302,0.155555555555556,0.23333333333333303,0.813333333333333,0.7488888888888892,1,516.0865,52.598530000000004,4.085103,4.357099,0.8137603,4.926716000000001,PHL,Philippines,PHL,2013.0,59.93,1,3,2,1,1,1,4
24027,0.246906246906247,0.0549549549549549,0.157142857142857,0.15915672165672198,0.6815253815253809,0.459004059004059,1,693.8179,139.5697,6.299575,5.670512,0.0,7.0,SLE,Sierra Leone,SLE,2013.0,56.13,1,4,1,1,1,1,3
24031,0.223009730207872,0.198761609907121,0.265239189774793,0.19341245270037805,0.74841381528688,0.687010529889787,6,63.00107,147.4117,2.922597,4.0,0.5771082,5.970405,LBR,Liberia,LBR,2013.0,37.66,1,2,1,1,2,1,3
24032,0.263888888888889,0.152777777777778,0.430555555555556,0.166666666666667,0.7472222222222221,0.8472222222222221,6,662.8714,177.4525,3.198016,4.0,0.5771082,5.935615,LBR,Liberia,LBR,2013.0,37.66,1,2,2,1,2,1,3
24033,0.263888888888889,0.152777777777778,0.430555555555556,0.166666666666667,0.7472222222222221,0.8472222222222221,6,766.3984,127.7703,3.760018,4.0,0.5771082,6.0,LBR,Liberia,LBR,2013.0,37.66,1,2,2,1,2,1,3
24035,0.0,0.0,0.166666666666667,0.0714285714285714,0.75,0.166666666666667,6,3502.446,45.76708,5.940459,5.0,0.6925298000000001,6.970405,LBR,Liberia,LBR,2013.0,37.66,1,3,1,1,1,1,4
24039,0.111111111111111,0.222222222222222,0.7777777777777779,0.0,1.11111111111111,1.11111111111111,1,5316.696999999999,224.8616,6.743547,4.756277,0.0009445083,6.320312,CIV,Cote d'Ivoire,CIV,2013.0,58.51,2,4,1,1,4,1,5
24041,0.0,0.18181818181818202,0.272727272727273,0.0,0.545454545454545,0.45454545454545503,1,6816.986999999999,62.30177,5.474819999999999,4.725596,0.0008095785000000001,6.0,CIV,Cote d'Ivoire,CIV,2013.0,58.51,1,3,1,1,2,1,3
